item_pk,item_id,report_pk,employee_id,report_id,employee_id-2,expense_type_name,expense_category_name,expense_category_code,bill_number,bill_date,bill_amount,bill_currency_id,overridden_amount,mileage_unit,mileage_quantity,mileage_rate_per_unit,mileage_original_rate_per_unit,mileage_overridden_quantity,item_status,report_status,auto_approved,approval_date,rejection_date,policy_id,rule_id,limit_per_claim,limit_per_day,limit_per_month,limit_per_quarter,limit_per_year,allow_beyond_limit,frequency_per_day,frequency_per_month,frequency_per_quarter,frequency_per_year,allow_beyond_frequency,configured_reviewer_chain,configured_reviewer_count,remark_count,last_workflow_action,is_duplicate_flagged,duplicate_match_count,override_count,item_created_on,item_updated_on,submission_date
683,INT-683,656,1002,EXP-656,1002,Mobile Postpaid,Internet & Telecom,INT,974055,2025-03-02,443.03,1,,,,,,,Accepted,ACCEPTED,False,2025-03-08 04:21:15.218509861,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-03-03 03:05:36.124228297,2025-03-08 04:21:15.218509861,2025-03-03 18:06:08.873133373
684,INT-684,658,1002,EXP-658,1002,Mobile Postpaid,Internet & Telecom,INT,INV-22832,2025-04-03,494.38,1,,,,,,,Accepted,ACCEPTED,False,2025-04-13 06:24:00.092687880,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-04-06 14:13:00.597191101,2025-04-13 06:24:00.092687880,2025-04-06 21:13:04.885343007
685,INT-685,660,1002,EXP-660,1002,Mobile Postpaid,Internet & Telecom,INT,INV-53587,2025-05-03,462.02,1,,,,,,,Accepted,ACCEPTED,False,2025-05-12 10:20:41.017539629,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-05-08 06:37:40.510218560,2025-05-12 10:20:41.017539629,2025-05-09 05:26:15.960863179
686,INT-686,662,1002,EXP-662,1002,Mobile Postpaid,Internet & Telecom,INT,,2025-06-10,469.95,1,,,,,,,Accepted,ACCEPTED,False,2025-06-17 09:55:44.558000963,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-06-13 16:37:30.171361767,2025-06-17 09:55:44.558000963,2025-06-15 06:25:37.899093661
687,INT-687,664,1002,EXP-664,1002,Mobile Postpaid,Internet & Telecom,INT,684200,2025-07-10,502.48,1,,,,,,,Rejected,REJECTED,False,,2025-07-18 14:10:56.038220550,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,REJECT,False,0,0,2025-07-13 16:20:15.772200173,2025-07-18 14:10:56.038220550,2025-07-13 20:02:50.683621445
688,INT-688,665,1002,EXP-665,1002,Mobile Postpaid,Internet & Telecom,INT,,2025-08-18,493.37,1,,,,,,,Accepted,ACCEPTED,False,2025-08-22 04:29:38.427585672,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-08-18 07:10:22.479028807,2025-08-22 04:29:38.427585672,2025-08-18 11:00:29.230505282
689,INT-689,667,1002,EXP-667,1002,Mobile Postpaid,Internet & Telecom,INT,,2025-09-12,473.65,1,,,,,,,Paid,PAID,False,2025-09-21 06:39:52.230879158,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-09-15 03:11:21.429181585,2025-09-21 06:39:52.230879158,2025-09-16 15:03:30.075331795
690,INT-690,669,1002,EXP-669,1002,Mobile Postpaid,Internet & Telecom,INT,194981,2025-10-18,469.52,1,,,,,,,Accepted,ACCEPTED,False,2025-10-24 15:57:05.017471011,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2025-10-20 13:24:18.483505041,2025-10-24 15:57:05.017471011,2025-10-20 21:07:58.330964739
691,INT-691,670,1002,EXP-670,1002,Mobile Postpaid,Internet & Telecom,INT,675740,2025-11-20,451.05,1,,,,,,,Paid,PAID,False,2025-11-25 12:18:11.581509084,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2025-11-21 07:31:34.059799857,2025-11-25 12:18:11.581509084,2025-11-22 09:15:44.068867119
692,INT-692,672,1002,EXP-672,1002,Mobile Postpaid,Internet & Telecom,INT,298552,2025-12-13,488.48,1,,,,,,,Accepted,ACCEPTED,False,2025-12-21 05:13:53.798528871,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2025-12-17 01:32:48.711718032,2025-12-21 05:13:53.798528871,2025-12-17 03:07:52.603517830
693,INT-693,674,1002,EXP-674,1002,Mobile Postpaid,Internet & Telecom,INT,476819,2026-01-18,466.17,1,,,,,,,Paid,PAID,False,2026-01-28 03:20:23.977254487,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,0,ACCEPT,False,0,0,2026-01-22 11:52:55.557477119,2026-01-28 03:20:23.977254487,2026-01-23 02:12:04.484662609
694,INT-694,675,1002,EXP-675,1002,Mobile Postpaid,Internet & Telecom,INT,INV-87891,2026-02-19,509.09,1,,,,,,,Accepted,PAID,False,2026-03-02 08:10:30.181418112,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-02-24 17:41:10.145435134,2026-03-02 08:10:30.181418112,2026-02-25 20:13:17.588508803
695,INT-695,676,1002,EXP-676,1002,Mobile Postpaid,Internet & Telecom,INT,,2026-03-18,469.71,1,,,,,,,Accepted,ACCEPTED,False,2026-03-28 09:07:22.452739394,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,1,ACCEPT,False,0,0,2026-03-24 03:12:48.295596176,2026-03-28 09:07:22.452739394,2026-03-24 16:08:48.332424002
696,INT-696,678,1002,EXP-678,1002,Mobile Postpaid,Internet & Telecom,INT,,2026-04-15,467.51,1,,,,,,,Accepted,ACCEPTED,False,2026-04-23 03:53:06.035206136,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-04-20 01:02:25.805326987,2026-04-23 03:53:06.035206136,2026-04-20 06:58:38.498026183
697,INT-697,679,1002,EXP-679,1002,Mobile Postpaid,Internet & Telecom,INT,407658,2026-05-11,475.37,1,,,,,,,Paid,PAID,False,2026-05-14 06:24:57.154005656,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-05-11 02:39:12.356612273,2026-05-14 06:24:57.154005656,2026-05-12 00:36:04.265393469
698,INT-698,681,1002,EXP-681,1002,Mobile Postpaid,Internet & Telecom,INT,497659,2026-06-12,484.01,1,,,,,,,Paid,PAID,False,2026-06-23 09:35:10.710972367,,084e1027-9d6d-ba7a-194c-3f6c2ce9942c,109751b5-c850-d306-c8a8-3020a3ef2d98,3000,,6000,,,True,,4,,,True,Manager,1,2,ACCEPT,False,0,0,2026-06-16 11:05:32.171096023,2026-06-23 09:35:10.710972367,2026-06-16 19:55:32.643821607
699,MEAL-699,653,1002,EXP-653,1002,Client Lunch,Meals,MEAL,,2025-01-08,2685.4,1,,,,,,,Paid,PAID,False,2025-01-18 17:08:19.143703108,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-01-13 17:52:20.339318828,2025-01-18 17:08:19.143703108,2025-01-14 00:00:00.000000000
700,MEAL-700,655,1002,EXP-655,1002,Client Lunch,Meals,MEAL,68778,2025-02-17,2737.92,1,,,,,,,Paid,PAID,False,2025-02-27 08:49:01.028154405,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-02-21 04:04:35.750476129,2025-02-27 08:49:01.028154405,2025-02-21 23:08:12.328865012
701,MEAL-701,657,1002,EXP-657,1002,Client Lunch,Meals,MEAL,23881,2025-03-30,3239.3,1,,,,,,,Accepted,ACCEPTED,False,2025-04-06 05:19:05.680199495,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-04-01 11:37:47.202912314,2025-04-06 05:19:05.680199495,2025-04-02 06:00:26.271578654
702,MEAL-702,661,1002,EXP-661,1002,Client Lunch,Meals,MEAL,INV-94314,2025-05-14,3443.89,1,,,,,,,Accepted,ACCEPTED,False,2025-05-22 06:18:45.604169387,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-05-17 14:37:01.530309755,2025-05-22 06:18:45.604169387,2025-05-18 08:37:45.099512279
703,MEAL-703,663,1002,EXP-663,1002,Client Lunch,Meals,MEAL,461918,2025-07-06,3528.92,1,,,,,,,Accepted,ACCEPTED,False,2025-07-16 13:13:28.920981143,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-07-11 00:13:30.799857736,2025-07-16 13:13:28.920981143,2025-07-11 08:49:44.449348254
704,MEAL-704,666,1002,EXP-666,1002,Client Lunch,Meals,MEAL,INV-21505,2025-08-19,3469.62,1,,,,,,,Accepted,ACCEPTED,False,2025-08-30 20:13:09.351256561,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-08-25 05:22:17.774261509,2025-08-30 20:13:09.351256561,2025-08-26 19:00:47.916722641
705,MEAL-705,668,1002,EXP-668,1002,Client Lunch,Meals,MEAL,320678,2025-10-06,3702.91,1,,,,,,,Paid,PAID,False,2025-10-19 07:45:27.301288279,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-10-11 15:16:51.200239926,2025-10-19 07:45:27.301288279,2025-10-12 14:03:46.336091468
706,MEAL-706,671,1002,EXP-671,1002,Client Lunch,Meals,MEAL,,2025-11-25,3546.07,1,,,,,,,Paid,PAID,False,2025-12-01 12:34:12.707528245,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-11-28 15:07:43.194303578,2025-12-01 12:34:12.707528245,2025-11-29 07:53:14.579118309
707,MEAL-707,673,1002,EXP-673,1002,Client Lunch,Meals,MEAL,INV-69949,2026-01-10,3957.25,1,,,,,,,Accepted,ACCEPTED,False,2026-01-18 19:16:31.340692257,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2026-01-14 14:07:56.540195665,2026-01-18 19:16:31.340692257,2026-01-14 18:24:37.960371028
708,MEAL-708,675,1002,EXP-675,1002,Client Lunch,Meals,MEAL,,2026-02-25,3917.98,1,,,,,,,Paid,PAID,False,2026-03-03 20:40:45.973016531,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2026-02-27 17:21:31.108943617,2026-03-03 20:40:45.973016531,2026-02-28 17:42:54.970244737
709,MEAL-709,677,1002,EXP-677,1002,Client Lunch,Meals,MEAL,INV-61491,2026-04-08,4543.91,1,,,,,,,Paid,PAID,False,2026-04-16 01:57:51.865560980,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2026-04-09 21:34:54.439710171,2026-04-16 01:57:51.865560980,2026-04-11 08:58:46.856877903
710,MEAL-710,680,1002,EXP-680,1002,Client Lunch,Meals,MEAL,64906,2026-05-21,4134.0,1,,,,,,,Accepted,ACCEPTED,False,2026-05-31 22:36:20.884801254,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2026-05-23 22:36:22.963500219,2026-05-31 22:36:20.884801254,2026-05-25 05:50:25.998890981
711,LEARN-711,659,1002,EXP-659,1002,Course Fee,Learning & Development,LEARN,,2025-04-19,11165.87,1,,,,,,,Paid,PAID,False,2025-04-27 15:43:24.258965756,,83447725-db0d-3ad1-9868-91c2a2267d1f,c564ab4a-c922-0ab7-b360-1acd567afd85,30000,,40000,,,True,,3,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-04-20 20:54:08.832849696,2025-04-27 15:43:24.258965756,2025-04-22 00:00:00.000000000
712,LEARN-712,671,1002,EXP-671,1002,Course Fee,Learning & Development,LEARN,803915,2025-11-27,10207.37,1,,,,,,,Paid,PAID,False,2025-12-02 20:59:34.346136161,,83447725-db0d-3ad1-9868-91c2a2267d1f,c564ab4a-c922-0ab7-b360-1acd567afd85,30000,,40000,,,True,,3,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-11-26 07:13:07.774478387,2025-12-02 20:59:34.346136161,2025-11-27 13:40:14.461195904
713,MED-713,698,1003,EXP-698,1003,Hospitalisation,Medical,MED,528797,2025-08-11,42100.47,1,,,,,,,Paid,PAID,False,2025-08-21 11:54:35.567578663,,1d0a683c-d4bb-1839-d31d-a00f9f105485,a660ab44-5e81-e8d5-c3e6-cd4b21ca377e,100000,,150000,,,True,,4,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-08-15 20:50:46.216367336,2025-08-21 11:54:35.567578663,2025-08-16 00:00:00.000000000
714,MED-714,718,1003,EXP-718,1003,Consultation,Medical,MED,976845,2026-03-22,869.48,1,,,,,,,Paid,PAID,False,2026-04-17 12:48:33.824539966,,1d0a683c-d4bb-1839-d31d-a00f9f105485,a660ab44-5e81-e8d5-c3e6-cd4b21ca377e,100000,,150000,,,True,,4,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2026-04-12 17:01:37.279203191,2026-04-17 12:48:33.824539966,2026-04-13 00:00:00.000000000
715,MEAL-715,702,1003,EXP-702,1003,Client Lunch,Meals,MEAL,784898,2025-09-14,3390.39,1,,,,,,,Paid,PAID,False,2025-10-06 00:41:22.469509098,,924b76e4-ce3f-2a97-b1a3-55f7ac4c6a4f,27213281-d77b-ccc9-85c3-c0d851c32fe9,10000,,25000,,,True,,12,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-09-28 17:04:44.663975015,2025-10-06 00:41:22.469509098,2025-09-30 00:00:00.000000000
716,TRVL-716,683,1003,EXP-683,1003,Airfare,Travel,TRVL,989271,2025-01-12,17592.51,1,,,,,,,Accepted,PAID,False,2025-02-06 01:22:55.225559191,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-01-28 21:40:24.164830424,2025-02-06 01:22:55.225559191,2025-01-29 00:00:00.000000000
717,TRVL-717,693,1003,EXP-693,1003,Airfare,Travel,TRVL,573201,2025-05-31,23438.51,1,,,,,,,Accepted,ACCEPTED,False,2025-06-22 05:07:56.086910767,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-06-15 08:32:48.422451141,2025-06-22 05:07:56.086910767,2025-06-16 11:26:07.933034540
718,TRVL-718,694,1003,EXP-694,1003,Airfare,Travel,TRVL,341094,2025-06-12,15256.37,1,,,,,,,Paid,PAID,False,2025-07-04 10:02:19.054456871,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-06-27 23:27:50.392229986,2025-07-04 10:02:19.054456871,2025-06-28 21:12:03.026869529
719,TRVL-719,706,1003,EXP-706,1003,Airfare,Travel,TRVL,INV-16738,2025-10-24,28544.54,1,22898.77,,,,,,Accepted,ACCEPTED,False,2025-11-19 02:19:15.197758392,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,1,2025-11-09 18:44:43.487671525,2025-11-19 02:19:15.197758392,2025-11-10 10:32:29.936934509
720,TRVL-720,713,1003,EXP-713,1003,Airfare,Travel,TRVL,,2026-02-01,13730.09,1,,,,,,,Accepted,ACCEPTED,False,2026-02-24 19:15:08.479925558,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2026-02-18 06:14:34.872859115,2026-02-24 19:15:08.479925558,2026-02-19 02:43:45.163213624
721,TRVL-721,720,1003,EXP-720,1003,Airfare,Travel,TRVL,INV-72738,2026-04-15,23592.28,1,,,,,,,Paid,PAID,False,2026-05-13 20:08:25.603985311,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2026-05-05 11:48:32.435206006,2026-05-13 20:08:25.603985311,2026-05-06 09:10:04.497850769
722,TRVL-722,682,1003,EXP-682,1003,Local Cab,Travel,TRVL,221513,2025-01-07,343.33,1,,,,,,,Paid,PAID,False,2025-01-20 10:15:23.008031146,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-01-12 19:44:29.861117856,2025-01-20 10:15:23.008031146,2025-01-14 00:00:00.000000000
723,TRVL-723,683,1003,EXP-683,1003,Local Cab,Travel,TRVL,,2025-01-24,323.07,1,,,,,,,Paid,PAID,False,2025-02-05 20:59:54.281844199,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-01-29 14:59:15.464289648,2025-02-05 20:59:54.281844199,2025-01-30 21:11:20.287872733
724,TRVL-724,684,1003,EXP-684,1003,Local Cab,Travel,TRVL,227780,2025-02-10,325.62,1,,,,,,,Paid,PAID,False,2025-02-21 04:32:51.288634721,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-02-14 18:27:48.973276036,2025-02-21 04:32:51.288634721,2025-02-15 01:29:45.954913101
725,TRVL-725,685,1003,EXP-685,1003,Local Cab,Travel,TRVL,888315,2025-02-22,348.11,1,,,,,,,Accepted,ACCEPTED,False,2025-03-07 08:06:22.185287431,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-03-01 08:58:46.923197072,2025-03-07 08:06:22.185287431,2025-03-01 11:21:51.892708267
726,TRVL-726,686,1003,EXP-686,1003,Local Cab,Travel,TRVL,,2025-03-12,338.33,1,,,,,,,Accepted,ACCEPTED,False,2025-03-23 22:36:08.264339496,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-03-15 01:24:15.392796410,2025-03-23 22:36:08.264339496,2025-03-15 11:55:52.134789463
727,TRVL-727,687,1003,EXP-687,1003,Local Cab,Travel,TRVL,628518,2025-03-23,370.3,1,,,,,,,Accepted,ACCEPTED,False,2025-04-03 10:44:29.089118797,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-03-26 23:07:42.184921035,2025-04-03 10:44:29.089118797,2025-03-27 17:16:42.771213776
728,TRVL-728,688,1003,EXP-688,1003,Local Cab,Travel,TRVL,376730,2025-04-05,356.48,1,,,,,,,Accepted,ACCEPTED,False,2025-04-16 20:28:29.730295476,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-04-08 10:39:14.524287615,2025-04-16 20:28:29.730295476,2025-04-10 01:12:18.501911366
729,TRVL-729,689,1003,EXP-689,1003,Local Cab,Travel,TRVL,,2025-04-18,341.6,1,,,,,,,Paid,PAID,False,2025-05-01 20:55:05.195339793,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-04-24 21:23:31.963156553,2025-05-01 20:55:05.195339793,2025-04-25 08:24:24.940837603
730,TRVL-730,690,1003,EXP-690,1003,Local Cab,Travel,TRVL,INV-79649,2025-05-01,335.79,1,,,,,,,Accepted,ACCEPTED,False,2025-05-12 12:06:24.426662714,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-05-05 21:51:25.316799179,2025-05-12 12:06:24.426662714,2025-05-06 13:08:17.069957907
731,TRVL-731,691,1003,EXP-691,1003,Local Cab,Travel,TRVL,285269,2025-05-20,341.31,1,,,,,,,Paid,PAID,False,2025-05-28 07:21:40.974832651,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-05-19 22:43:10.510164819,2025-05-28 07:21:40.974832651,2025-05-20 14:09:39.493543855
732,TRVL-732,692,1003,EXP-692,1003,Local Cab,Travel,TRVL,696514,2025-05-29,309.77,1,,,,,,,Accepted,ACCEPTED,False,2025-06-08 10:10:39.659464482,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-06-01 01:26:41.232516362,2025-06-08 10:10:39.659464482,2025-06-02 04:49:08.846625664
733,TRVL-733,693,1003,EXP-693,1003,Local Cab,Travel,TRVL,,2025-06-09,333.01,1,,,,,,,Accepted,ACCEPTED,False,2025-06-22 19:04:06.134200551,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-06-14 03:25:59.436519321,2025-06-22 19:04:06.134200551,2025-06-15 16:03:39.654609491
734,TRVL-734,694,1003,EXP-694,1003,Local Cab,Travel,TRVL,,2025-06-25,331.03,1,,,,,,,Paid,PAID,False,2025-07-08 01:59:38.691915208,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-06-27 21:47:53.297496495,2025-07-08 01:59:38.691915208,2025-06-29 12:16:45.703321879
735,TRVL-735,695,1003,EXP-695,1003,Local Cab,Travel,TRVL,,2025-07-10,321.13,1,,,,,,,Accepted,ACCEPTED,False,2025-07-23 14:06:33.430327932,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-07-14 04:27:41.351959930,2025-07-23 14:06:33.430327932,2025-07-14 15:39:30.990171921
736,TRVL-736,696,1003,EXP-696,1003,Local Cab,Travel,TRVL,INV-95519,2025-07-27,339.7,1,,,,,,,Accepted,ACCEPTED,False,2025-08-06 14:42:01.226902495,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-07-30 18:14:02.807556253,2025-08-06 14:42:01.226902495,2025-07-31 22:27:34.374818188
737,TRVL-737,697,1003,EXP-697,1003,Local Cab,Travel,TRVL,565832,2025-08-06,328.26,1,,,,,,,Accepted,ACCEPTED,False,2025-08-17 22:05:50.689738601,,62c4a2b2-ccb5-5de3-989e-e5c92c7c7a98,78e717ca-0c7b-24cd-b893-b45dbbc348cb,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-08-10 11:18:00.416218802,2025-08-17 22:05:50.689738601,2025-08-11 23:01:09.447201218
