item_pk,item_id,report_pk,employee_id,report_id,employee_id-2,expense_type_name,expense_category_name,expense_category_code,bill_number,bill_date,bill_amount,bill_currency_id,overridden_amount,mileage_unit,mileage_quantity,mileage_rate_per_unit,mileage_original_rate_per_unit,mileage_overridden_quantity,item_status,report_status,auto_approved,approval_date,rejection_date,policy_id,rule_id,limit_per_claim,limit_per_day,limit_per_month,limit_per_quarter,limit_per_year,allow_beyond_limit,frequency_per_day,frequency_per_month,frequency_per_quarter,frequency_per_year,allow_beyond_frequency,configured_reviewer_chain,configured_reviewer_count,remark_count,last_workflow_action,is_duplicate_flagged,duplicate_match_count,override_count,item_created_on,item_updated_on,submission_date
1180,MEAL-1180,1091,1011,EXP-1091,1011,Client Lunch,Meals,MEAL,INV-94417,2026-03-29,2336.16,1,,,,,,,Accepted,ACCEPTED,False,2026-04-08 11:44:15.606271690,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2026-04-02 06:26:44.215485436,2026-04-08 11:44:15.606271690,2026-04-03 22:00:25.341664011
1181,MEAL-1181,1095,1011,EXP-1095,1011,Client Lunch,Meals,MEAL,INV-96924,2026-05-19,2254.11,1,,,,,,,Paid,PAID,False,2026-05-26 13:01:44.940957548,,fe820fe8-d720-a78b-1962-4dc814ce4d7c,c262aae2-43e1-5f61-401f-de9c038de159,10000,,25000,,,True,,12,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2026-05-18 14:39:31.059000261,2026-05-26 13:01:44.940957548,2026-05-19 20:26:34.197499755
1182,TRVL-1182,1073,1011,EXP-1073,1011,Hotel,Travel,TRVL,,2025-01-14,3973.21,1,,,,,,,Accepted,ACCEPTED,False,2025-01-21 20:36:18.409794050,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-01-16 09:20:29.901601351,2025-01-21 20:36:18.409794050,2025-01-18 00:00:00.000000000
1183,TRVL-1183,1076,1011,EXP-1076,1011,Hotel,Travel,TRVL,723564,2025-03-31,4196.87,1,,,,,,,Rejected,REJECTED,False,,2025-04-06 02:20:53.624731754,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,REJECT,False,0,0,2025-03-31 20:10:16.517496885,2025-04-06 02:20:53.624731754,2025-04-01 06:22:38.964910959
1184,TRVL-1184,1079,1011,EXP-1079,1011,Hotel,Travel,TRVL,12170,2025-06-12,3972.85,1,,,,,,,Accepted,ACCEPTED,False,2025-06-22 21:06:08.960958992,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-06-14 09:21:01.808242845,2025-06-22 21:06:08.960958992,2025-06-15 13:43:56.285357771
1185,TRVL-1185,1082,1011,EXP-1082,1011,Hotel,Travel,TRVL,INV-39861,2025-09-02,3986.97,1,,,,,,,Paid,PAID,False,2025-09-10 01:53:48.563947118,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-09-03 10:27:54.618445018,2025-09-10 01:53:48.563947118,2025-09-04 21:12:45.679324409
1186,TRVL-1186,1085,1011,EXP-1085,1011,Hotel,Travel,TRVL,INV-21925,2025-11-10,4211.34,1,,,,,,,Rejected,REJECTED,False,,2025-11-14 08:17:32.916217221,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,REJECT,False,0,0,2025-11-08 19:48:29.045967374,2025-11-14 08:17:32.916217221,2025-11-10 10:12:09.599285140
1187,TRVL-1187,1089,1011,EXP-1089,1011,Hotel,Travel,TRVL,INV-74007,2026-01-31,3781.44,1,,,,,,,Paid,PAID,False,2026-02-12 05:08:49.542378513,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2026-02-03 05:52:33.240458186,2026-02-12 05:08:49.542378513,2026-02-03 18:55:46.134098777
1188,TRVL-1188,1094,1011,EXP-1094,1011,Hotel,Travel,TRVL,310174,2026-05-01,3814.18,1,,,,,,,Accepted,ACCEPTED,False,2026-05-07 02:42:24.833598424,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2026-04-30 19:09:40.204512162,2026-05-07 02:42:24.833598424,2026-05-01 22:15:55.559873490
1189,LEARN-1189,1092,1011,EXP-1092,1011,Course Fee,Learning & Development,LEARN,,2026-03-21,15410.48,1,,,,,,,Rejected,REJECTED,False,,2026-04-09 12:24:26.166820526,16d7fc1d-6f26-c25d-dc15-ee54e66559a6,c46f28a9-728d-818a-8778-55d71f73fde2,30000,,40000,,,True,,3,,,True,Manager > Admin,2,1,REJECT,False,0,0,2026-04-03 22:13:04.326555212,2026-04-09 12:24:26.166820526,2026-04-05 00:00:00.000000000
1190,LEARN-1190,1104,1012,EXP-1104,1012,Course Fee,Learning & Development,LEARN,INV-39525,2025-06-26,15591.4,1,,,,,,,Rejected,REJECTED,False,,2025-07-16 16:28:20.611492438,16d7fc1d-6f26-c25d-dc15-ee54e66559a6,c46f28a9-728d-818a-8778-55d71f73fde2,30000,,40000,,,True,,3,,,True,Manager > Admin,2,1,REJECT,False,0,0,2025-07-09 18:07:38.023959422,2025-07-16 16:28:20.611492438,2025-07-11 00:00:00.000000000
1191,TRVL-1191,1098,1012,EXP-1098,1012,Hotel,Travel,TRVL,INV-66443,2025-03-11,5466.37,1,,,,,,,Accepted,ACCEPTED,False,2025-03-24 00:37:09.442305697,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-03-16 14:33:36.261619400,2025-03-24 00:37:09.442305697,2025-03-17 00:00:00.000000000
1192,TRVL-1192,1102,1012,EXP-1102,1012,Hotel,Travel,TRVL,,2025-06-08,5522.09,1,,,,,,,Rejected,REJECTED,False,,2025-06-13 03:32:57.021696762,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,REJECT,False,0,0,2025-06-08 02:15:40.586557606,2025-06-13 03:32:57.021696762,2025-06-09 11:45:53.095976688
1193,TRVL-1193,1107,1012,EXP-1107,1012,Hotel,Travel,TRVL,591050,2025-08-27,5233.41,1,,,,,,,Rejected,REJECTED,False,,2025-09-04 11:05:07.822802269,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,REJECT,False,0,0,2025-08-31 09:15:43.532755947,2025-09-04 11:05:07.822802269,2025-08-31 23:13:59.595862457
1194,TRVL-1194,1110,1012,EXP-1110,1012,Hotel,Travel,TRVL,164311,2025-11-06,5290.45,1,,,,,,,Paid,PAID,False,2025-11-14 01:12:42.945609395,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-11-07 02:06:58.603751335,2025-11-14 01:12:42.945609395,2025-11-08 15:27:43.924972476
1195,TRVL-1195,1114,1012,EXP-1114,1012,Hotel,Travel,TRVL,924023,2026-01-30,5523.29,1,,,,,,,Paid,PAID,False,2026-02-07 23:14:49.023084901,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2026-01-31 16:23:27.742870168,2026-02-07 23:14:49.023084901,2026-02-01 07:15:41.362907528
1196,TRVL-1196,1117,1012,EXP-1117,1012,Hotel,Travel,TRVL,INV-12515,2026-04-14,5285.66,1,,,,,,,Rejected,REJECTED,False,,2026-04-24 15:35:31.287448016,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,REJECT,False,0,0,2026-04-18 19:21:06.679478584,2026-04-24 15:35:31.287448016,2026-04-20 02:22:17.680070889
1197,FUEL-1197,1096,1012,EXP-1096,1012,Four Wheeler,Fuel & Mileage,FUEL,,2025-01-23,1821.65,1,,KM,151.8,12.0,,,Accepted,ACCEPTED,False,2025-01-29 23:37:37.504071000,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-01-23 20:17:35.815548505,2025-01-29 23:37:37.504071000,2025-01-25 00:00:00.000000000
1198,FUEL-1198,1097,1012,EXP-1097,1012,Four Wheeler,Fuel & Mileage,FUEL,INV-43757,2025-02-14,1873.37,1,,KM,156.11,12.0,,,Paid,PAID,False,2025-02-23 02:02:31.605274954,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-02-16 09:47:06.262815693,2025-02-23 02:02:31.605274954,2025-02-17 11:52:00.604368629
1199,FUEL-1199,1099,1012,EXP-1099,1012,Four Wheeler,Fuel & Mileage,FUEL,451045,2025-03-14,1959.26,1,,KM,163.27,12.0,,,Paid,PAID,False,2025-03-25 23:59:28.574516110,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-03-17 15:16:39.749836935,2025-03-25 23:59:28.574516110,2025-03-18 22:45:21.946294221
1200,FUEL-1200,1100,1012,EXP-1100,1012,Four Wheeler,Fuel & Mileage,FUEL,439428,2025-04-22,1853.57,1,,KM,154.46,12.0,,,Accepted,ACCEPTED,False,2025-04-24 12:51:26.817871859,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-04-21 03:56:22.797767776,2025-04-24 12:51:26.817871859,2025-04-22 11:05:08.662771644
1201,FUEL-1201,1101,1012,EXP-1101,1012,Four Wheeler,Fuel & Mileage,FUEL,23532,2025-05-18,1867.68,1,,KM,155.64,12.0,,,Accepted,ACCEPTED,False,2025-05-24 10:55:53.544635692,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-05-19 03:43:14.077503472,2025-05-24 10:55:53.544635692,2025-05-20 18:15:36.898201279
1202,FUEL-1202,1103,1012,EXP-1103,1012,Four Wheeler,Fuel & Mileage,FUEL,,2025-06-19,1793.95,1,,KM,149.5,12.0,,,Accepted,ACCEPTED,False,2025-06-24 06:41:55.609323150,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,1,ACCEPT,False,0,0,2025-06-18 14:02:11.363227854,2025-06-24 06:41:55.609323150,2025-06-19 00:22:51.856812761
1203,FUEL-1203,1105,1012,EXP-1105,1012,Four Wheeler,Fuel & Mileage,FUEL,126582,2025-07-13,1829.87,1,,KM,152.49,12.0,,,Accepted,ACCEPTED,False,2025-07-23 19:14:18.314598072,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-07-19 02:06:02.987025294,2025-07-23 19:14:18.314598072,2025-07-20 03:27:43.358859283
1204,FUEL-1204,1106,1012,EXP-1106,1012,Four Wheeler,Fuel & Mileage,FUEL,INV-6570,2025-08-14,1752.4,1,,KM,146.03,12.0,,,Paid,PAID,False,2025-08-22 11:32:36.705846234,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-08-15 13:16:21.293673702,2025-08-22 11:32:36.705846234,2025-08-17 00:36:13.766424438
1205,FUEL-1205,1108,1012,EXP-1108,1012,Four Wheeler,Fuel & Mileage,FUEL,INV-3392,2025-09-16,1845.6,1,,KM,153.8,12.0,,,Accepted,ACCEPTED,False,2025-09-20 11:49:43.098584852,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-09-18 07:51:33.111706029,2025-09-20 11:49:43.098584852,2025-09-18 13:48:22.981500302
1206,FUEL-1206,1109,1012,EXP-1109,1012,Four Wheeler,Fuel & Mileage,FUEL,186904,2025-10-19,1828.51,1,,KM,152.38,12.0,,,Accepted,ACCEPTED,False,2025-10-28 16:30:25.843304428,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-10-22 21:07:15.923796814,2025-10-28 16:30:25.843304428,2025-10-23 01:03:53.041836914
1207,FUEL-1207,1111,1012,EXP-1111,1012,Four Wheeler,Fuel & Mileage,FUEL,INV-6084,2025-11-23,1825.88,1,,KM,152.16,12.0,,,Paid,PAID,False,2025-12-01 12:08:10.774713510,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2025-11-24 01:51:28.821521784,2025-12-01 12:08:10.774713510,2025-11-25 16:50:33.239955586
1208,FUEL-1208,1112,1012,EXP-1112,1012,Four Wheeler,Fuel & Mileage,FUEL,INV-84847,2025-12-23,1895.57,1,,KM,157.96,12.0,,,Paid,PAID,False,2026-01-05 21:14:57.532808250,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,2,ACCEPT,False,0,0,2025-12-29 06:30:22.142089657,2026-01-05 21:14:57.532808250,2025-12-30 20:56:47.473906105
1209,FUEL-1209,1113,1012,EXP-1113,1012,Four Wheeler,Fuel & Mileage,FUEL,,2026-01-29,1770.18,1,,KM,147.52,12.0,,,Paid,PAID,False,2026-02-04 22:40:18.017331884,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2026-01-31 17:44:07.743323127,2026-02-04 22:40:18.017331884,2026-02-01 06:27:58.999351471
1210,FUEL-1210,1115,1012,EXP-1115,1012,Four Wheeler,Fuel & Mileage,FUEL,,2026-02-26,1901.08,1,1308.57,KM,158.42,12.0,,,Accepted,ACCEPTED,False,2026-03-05 05:36:56.405176018,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,1,ACCEPT,False,0,1,2026-02-26 12:45:51.439084899,2026-03-05 05:36:56.405176018,2026-02-27 00:24:44.324082440
1211,FUEL-1211,1116,1012,EXP-1116,1012,Four Wheeler,Fuel & Mileage,FUEL,INV-49680,2026-03-29,1765.81,1,,KM,147.15,12.0,,,Rejected,REJECTED,False,,2026-04-02 18:21:20.384653623,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,0,REJECT,False,0,0,2026-03-27 16:15:50.463445551,2026-04-02 18:21:20.384653623,2026-03-29 03:40:41.619648717
1212,FUEL-1212,1118,1012,EXP-1118,1012,Four Wheeler,Fuel & Mileage,FUEL,,2026-04-28,1858.21,1,,KM,154.85,12.0,,,Paid,PAID,False,2026-05-05 19:19:29.337491174,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,0,ACCEPT,True,1,0,2026-04-30 10:49:46.300990888,2026-05-05 19:19:29.337491174,2026-05-01 04:37:39.302495649
1213,FUEL-1213,1119,1012,EXP-1119,1012,Four Wheeler,Fuel & Mileage,FUEL,,2026-06-06,1814.78,1,,KM,151.23,12.0,,,Accepted,ACCEPTED,False,2026-06-12 21:28:39.089696027,,9726e654-2b59-d88d-9c86-c6e94f42f4d1,90fc4f8a-b134-bb1e-b9c6-f315411e1036,8000,,15000,,,True,,8,,,True,Manager > Admin,2,0,ACCEPT,False,0,0,2026-06-07 19:19:33.989928425,2026-06-12 21:28:39.089696027,2026-06-08 16:17:15.134491362
1214,TRVL-1214,1155,1013,EXP-1155,1013,Hotel,Travel,TRVL,INV-10361,2026-03-21,7244.08,1,,,,,,,Paid,PAID,False,2026-04-03 23:54:07.897979981,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2026-03-26 13:07:41.628659048,2026-04-03 23:54:07.897979981,2026-03-27 00:00:00.000000000
1215,TRVL-1215,1161,1013,EXP-1161,1013,Hotel,Travel,TRVL,,2026-06-04,4843.52,1,,,,,,,Paid,PAID,False,2026-06-15 05:40:01.075415073,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2026-06-07 20:25:24.127298406,2026-06-15 05:40:01.075415073,2026-06-08 00:34:30.460032547
1216,MED-1216,1131,1013,EXP-1131,1013,Hospitalisation,Medical,MED,,2025-06-05,30934.91,1,,,,,,,Paid,PAID,False,2025-06-17 17:41:44.939811368,,c21023f2-53d9-394a-ba32-0b02e6252c2f,5e030f87-513a-abc3-d309-f1805b3ddb5f,100000,,150000,,,True,,4,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-06-08 03:04:16.606733037,2025-06-17 17:41:44.939811368,2025-06-09 00:00:00.000000000
1217,MED-1217,1159,1013,EXP-1159,1013,Hospitalisation,Medical,MED,,2026-05-28,30590.41,1,,,,,,,Paid,PAID,False,2026-06-06 10:55:49.303295511,,c21023f2-53d9-394a-ba32-0b02e6252c2f,5e030f87-513a-abc3-d309-f1805b3ddb5f,100000,,150000,,,True,,4,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2026-05-30 11:14:38.990809813,2026-06-06 10:55:49.303295511,2026-05-31 10:28:23.769079552
1218,TRVL-1218,1120,1013,EXP-1120,1013,Local Cab,Travel,TRVL,760940,2025-01-08,557.01,1,,,,,,,Paid,PAID,False,2025-01-18 04:56:31.718789168,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-01-12 22:34:22.404960280,2025-01-18 04:56:31.718789168,2025-01-14 00:00:00.000000000
1219,TRVL-1219,1121,1013,EXP-1121,1013,Local Cab,Travel,TRVL,271012,2025-01-26,550.71,1,,,,,,,Paid,PAID,False,2025-02-01 11:51:09.686533241,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-01-27 07:21:09.331443651,2025-02-01 11:51:09.686533241,2025-01-27 12:29:10.685673807
1220,TRVL-1220,1122,1013,EXP-1122,1013,Local Cab,Travel,TRVL,INV-6237,2025-02-08,540.74,1,,,,,,,Accepted,ACCEPTED,False,2025-02-18 16:42:30.997460859,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-02-11 06:43:02.331041902,2025-02-18 16:42:30.997460859,2025-02-12 11:00:41.954137856
1221,TRVL-1221,1123,1013,EXP-1123,1013,Local Cab,Travel,TRVL,,2025-02-26,536.3,1,,,,,,,Paid,PAID,False,2025-03-05 08:37:53.808678186,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-02-25 12:56:32.542085405,2025-03-05 08:37:53.808678186,2025-02-27 04:42:22.320399257
1222,TRVL-1222,1124,1013,EXP-1124,1013,Local Cab,Travel,TRVL,391300,2025-03-08,549.11,1,,,,,,,Accepted,ACCEPTED,False,2025-03-19 18:16:17.471113175,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-03-11 06:52:50.737479535,2025-03-19 18:16:17.471113175,2025-03-12 00:19:15.421943796
1223,TRVL-1223,1125,1013,EXP-1125,1013,Local Cab,Travel,TRVL,376385,2025-03-22,531.89,1,,,,,,,Paid,PAID,False,2025-04-03 10:06:59.099970329,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-03-25 10:33:38.311332389,2025-04-03 10:06:59.099970329,2025-03-26 23:07:54.170234552
1224,TRVL-1224,1126,1013,EXP-1126,1013,Local Cab,Travel,TRVL,INV-89754,2025-04-05,577.56,1,,,,,,,Rejected,REJECTED,False,,2025-04-11 09:57:46.601713968,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,REJECT,False,0,0,2025-04-06 18:25:41.362752194,2025-04-11 09:57:46.601713968,2025-04-08 04:38:54.320914338
1225,TRVL-1225,1127,1013,EXP-1127,1013,Local Cab,Travel,TRVL,471530,2025-04-23,545.16,1,,,,,,,Rejected,REJECTED,False,,2025-04-28 09:44:58.467651524,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,REJECT,False,0,0,2025-04-22 16:14:40.556454748,2025-04-28 09:44:58.467651524,2025-04-23 06:44:16.254898473
1226,TRVL-1226,1128,1013,EXP-1128,1013,Local Cab,Travel,TRVL,INV-69436,2025-05-02,520.37,1,,,,,,,Rejected,REJECTED,False,,2025-05-08 20:02:16.357230635,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,REJECT,False,0,0,2025-05-06 04:53:29.976105039,2025-05-08 20:02:16.357230635,2025-05-07 07:34:19.591588013
1227,TRVL-1227,1129,1013,EXP-1129,1013,Local Cab,Travel,TRVL,INV-62594,2025-05-21,553.97,1,,,,,,,Accepted,ACCEPTED,False,2025-05-27 22:10:01.088929545,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-05-20 16:48:34.872404886,2025-05-27 22:10:01.088929545,2025-05-21 11:43:32.101569708
1228,TRVL-1228,1130,1013,EXP-1130,1013,Local Cab,Travel,TRVL,424255,2025-06-01,552.5,1,,,,,,,Accepted,ACCEPTED,False,2025-06-13 02:33:06.870825419,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,2,ACCEPT,False,0,0,2025-06-04 04:54:56.196406789,2025-06-13 02:33:06.870825419,2025-06-04 18:33:56.175823100
1229,TRVL-1229,1132,1013,EXP-1132,1013,Local Cab,Travel,TRVL,163260,2025-06-09,527.02,1,,,,,,,Rejected,REJECTED,False,,2025-06-18 08:01:31.056563244,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,REJECT,False,0,0,2025-06-15 02:43:34.354890799,2025-06-18 08:01:31.056563244,2025-06-16 06:46:14.441472260
1230,TRVL-1230,1133,1013,EXP-1133,1013,Local Cab,Travel,TRVL,,2025-06-29,557.91,1,,,,,,,Paid,PAID,False,2025-07-07 06:54:19.736721637,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-06-30 04:40:52.850008599,2025-07-07 06:54:19.736721637,2025-06-30 21:03:56.270707448
1231,TRVL-1231,1135,1013,EXP-1135,1013,Local Cab,Travel,TRVL,,2025-07-12,510.67,1,,,,,,,Accepted,ACCEPTED,False,2025-07-19 09:08:32.822029646,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,0,ACCEPT,False,0,0,2025-07-13 13:09:35.152385619,2025-07-19 09:08:32.822029646,2025-07-15 01:36:44.468105048
1232,TRVL-1232,1136,1013,EXP-1136,1013,Local Cab,Travel,TRVL,171541,2025-07-24,554.27,1,,,,,,,Accepted,ACCEPTED,False,2025-08-05 17:11:50.006061166,,7a1d6599-fade-3f4b-4492-6f24f446035e,b9ff9d3e-0b0a-1601-0749-38176b90c643,60000,,120000,,,True,,10,,,True,Manager > Manager's Manager > Admin,3,1,ACCEPT,False,0,0,2025-07-27 03:00:43.739481057,2025-08-05 17:11:50.006061166,2025-07-28 01:29:55.019861339
