employee_id,expense_category_code,expense_type_id,n_claims_total,n_clean_approved,n_rejected,reject_rate,amount_centre,amount_spread,amount_cv,amount_min,amount_max,gap_centre_days,gap_spread_days,lag_centre_days,lag_spread_days,months_active,first_claim,last_claim,pattern_type
1035,TRVL,6,7,7,0,0.0,532.99,82.92,0.1556,432.94,617.68,14.5,0.7,16.0,3.0,2.8,2026-04-04 00:00:00.000000000,2026-06-28 05:51:43.628497393,moderate
1035,TRVL,7,1,1,0,0.0,5832.9,291.64,0.05,5832.9,5832.9,,,15.0,0.8,0.0,2025-09-20 00:00:00.000000000,2025-09-20 00:00:00.000000000,too_few
1036,INT,1,18,18,0,0.0,892.58,44.63,0.05,839.15,941.15,28.0,4.4,1.0,1.5,16.1,2025-01-25 00:00:00.000000000,2026-05-30 12:10:59.595798923,steady
1036,LEARN,12,3,3,0,0.0,8178.56,2396.31,0.293,4803.46,9794.85,183.0,9.2,17.0,3.0,12.1,2025-05-21 00:00:00.000000000,2026-05-23 08:21:06.283311918,moderate
1036,MEAL,3,77,75,2,0.025974025974025976,387.69,19.38,0.05,345.1,419.37,7.0,1.5,3.0,1.5,17.5,2025-01-09 00:00:00.000000000,2026-06-27 07:03:40.252847352,steady
1036,TRVL,6,39,37,0,0.0,486.81,24.34,0.05,454.25,516.55,14.0,1.5,3.0,1.5,17.4,2025-01-15 00:00:00.000000000,2026-06-29 12:38:36.401046362,steady
1037,FUEL,9,3,3,0,0.0,760.39,38.02,0.05,747.15,980.19,29.5,2.2,5.0,1.5,2.0,2026-04-29 00:00:00.000000000,2026-06-28 01:52:36.730950864,new
1037,LEARN,13,1,1,0,0.0,22597.97,1129.9,0.05,22597.97,22597.97,,,9.0,0.4,0.0,2026-01-11 00:00:00.000000000,2026-01-11 00:00:00.000000000,too_few
1037,MEAL,3,73,68,0,0.0,405.04,116.58,0.2878,128.47,662.24,8.0,3.0,3.0,1.5,17.6,2025-01-07 00:00:00.000000000,2026-06-28 18:29:59.926328447,moderate
1037,MED,15,2,2,0,0.0,34249.62,1712.48,0.05,33653.74,34845.51,331.0,16.6,0.0,0.0,10.9,2025-03-21 00:00:00.000000000,2026-02-15 20:07:23.509467100,too_few
1037,TRVL,8,5,5,0,0.0,38399.87,7324.83,0.1908,25331.09,44726.08,112.0,11.1,2.0,0.1,14.9,2025-02-27 00:00:00.000000000,2026-05-26 18:25:18.270317769,moderate
1038,FUEL,10,1,1,0,0.0,2060.18,103.01,0.05,2060.18,2060.18,,,21.0,1.0,0.0,2025-02-15 00:00:00.000000000,2025-02-15 00:00:00.000000000,too_few
1038,INT,2,18,18,0,0.0,1120.46,325.01,0.2901,712.23,1559.21,31.0,4.4,1.5,2.2,17.2,2025-01-18 00:00:00.000000000,2026-06-27 16:09:03.127561686,moderate
1038,MEAL,3,77,75,0,0.0,439.82,89.83,0.2042,304.66,621.96,6.5,0.7,3.0,1.5,17.5,2025-01-11 00:00:00.000000000,2026-06-27 00:24:48.530617655,moderate
1038,TRVL,6,2,1,0,0.0,747.31,37.37,0.05,747.31,747.31,,,7.0,0.4,0.0,2026-01-05 00:00:00.000000000,2026-01-05 00:00:00.000000000,too_few
1039,INT,1,1,1,0,0.0,1125.55,56.28,0.05,1125.55,1125.55,,,9.0,0.4,0.0,2026-06-18 00:00:00.000000000,2026-06-18 00:00:00.000000000,too_few
1039,MEAL,4,12,12,0,0.0,1726.5,94.0,0.0544,1631.64,1833.44,42.0,4.4,3.0,1.5,16.0,2025-01-27 00:00:00.000000000,2026-05-29 13:50:58.574184517,steady
1039,TRVL,6,6,5,0,0.0,465.89,50.72,0.1089,338.36,500.1,15.0,3.0,17.0,1.5,2.5,2026-04-09 00:00:00.000000000,2026-06-23 17:25:17.952743330,moderate
1040,FUEL,10,18,18,0,0.0,1750.98,87.55,0.05,1651.37,1865.84,30.0,3.0,1.0,1.5,16.8,2025-01-18 00:00:00.000000000,2026-06-13 06:21:01.955587744,steady
1040,LEARN,11,5,5,0,0.0,1622.1,1280.64,0.7895,758.32,3423.67,78.5,80.1,12.0,1.5,12.2,2025-04-11 00:00:00.000000000,2026-04-16 01:33:28.381164131,inconsistent
1040,MED,15,1,1,0,0.0,44616.24,2230.81,0.05,44616.24,44616.24,,,4.0,0.2,0.0,2025-10-18 00:00:00.000000000,2025-10-18 00:00:00.000000000,too_few
1040,TRVL,8,1,1,0,0.0,12311.7,615.58,0.05,12311.7,12311.7,,,15.0,0.8,0.0,2026-04-27 00:00:00.000000000,2026-04-27 00:00:00.000000000,too_few
1041,INT,2,17,16,1,0.058823529411764705,964.17,245.61,0.2547,680.55,1268.78,31.0,3.0,1.0,1.5,16.4,2025-02-01 00:00:00.000000000,2026-06-16 19:34:31.113441389,moderate
1041,MEAL,3,11,11,0,0.0,259.46,33.08,0.1275,218.2,334.31,6.0,0.7,12.0,3.0,2.3,2026-04-16 00:00:00.000000000,2026-06-26 02:00:53.274416596,moderate
1041,MEAL,4,11,11,0,0.0,1389.93,481.68,0.3466,829.35,2173.18,44.5,15.6,19.0,3.0,15.7,2025-01-25 00:00:00.000000000,2026-05-19 04:22:56.735746481,inconsistent
1041,MEAL,5,6,6,0,0.0,4616.12,1422.01,0.3081,2945.31,6168.77,91.0,50.4,15.0,3.0,16.5,2025-01-25 00:00:00.000000000,2026-06-11 12:24:03.735955195,inconsistent
1042,FUEL,10,19,19,0,0.0,2984.86,168.79,0.0566,2764.6,3231.45,27.0,3.7,6.0,3.0,17.2,2025-01-16 00:00:00.000000000,2026-06-25 07:55:09.825473608,steady
1042,LEARN,13,2,2,0,0.0,18916.31,945.82,0.05,18836.11,18996.51,240.0,12.0,2.5,2.2,7.9,2025-05-07 00:00:00.000000000,2026-01-02 13:35:20.720154620,too_few
1042,MED,15,1,1,0,0.0,24973.52,1248.68,0.05,24973.52,24973.52,,,5.0,0.2,0.0,2026-01-20 00:00:00.000000000,2026-01-20 00:00:00.000000000,too_few
1043,LEARN,12,2,2,0,0.0,13257.66,2637.76,0.199,11478.51,15036.8,80.0,4.0,14.5,3.7,2.6,2026-01-10 00:00:00.000000000,2026-03-31 00:00:00.000000000,too_few
1043,MED,14,7,7,0,0.0,1836.8,392.15,0.2135,1300.99,2417.61,79.5,9.6,4.0,0.2,15.7,2025-03-04 00:00:00.000000000,2026-06-26 15:16:17.781330192,moderate
1043,MED,15,1,1,0,0.0,38672.79,1933.64,0.05,38672.79,38672.79,,,0.0,0.0,0.0,2025-12-29 00:00:00.000000000,2025-12-29 00:00:00.000000000,too_few
1043,TRVL,6,6,6,0,0.0,477.71,23.89,0.05,463.52,617.11,13.0,1.5,20.5,3.0,2.2,2026-04-21 00:00:00.000000000,2026-06-28 16:26:25.863184624,steady
1043,TRVL,8,2,1,1,0.5,13007.83,650.39,0.05,13007.83,13007.83,,,5.0,0.2,0.0,2025-12-09 00:00:00.000000000,2025-12-09 00:00:00.000000000,too_few
1044,INT,1,19,18,1,0.05263157894736842,1573.82,335.27,0.213,714.41,2165.96,27.0,11.9,9.0,1.5,16.8,2025-01-11 00:00:00.000000000,2026-06-07 22:37:13.172729666,moderate
1044,LEARN,11,2,2,0,0.0,1142.82,247.87,0.2169,975.64,1310.01,78.0,3.9,11.5,3.7,2.6,2025-12-09 00:00:00.000000000,2026-02-25 00:00:00.000000000,too_few
1044,LEARN,12,3,3,0,0.0,6306.18,315.31,0.05,6126.03,6439.3,184.5,9.2,4.0,3.0,12.2,2025-06-04 00:00:00.000000000,2026-06-09 18:49:53.015144246,steady
1045,INT,1,19,19,0,0.0,1048.1,52.4,0.05,997.54,1118.82,29.0,4.4,2.0,1.5,17.3,2025-01-14 00:00:00.000000000,2026-06-25 00:47:41.067480009,steady
1045,LEARN,11,4,4,0,0.0,1823.11,255.08,0.1399,1291.14,2005.3,140.0,22.2,8.0,3.0,12.9,2025-02-24 00:00:00.000000000,2026-03-25 13:44:17.759850799,moderate
1045,MEAL,3,77,75,2,0.025974025974025976,497.58,82.24,0.1653,362.32,684.24,6.0,1.5,4.0,1.5,17.5,2025-01-11 00:00:00.000000000,2026-06-28 18:42:35.699775743,moderate
1045,MED,15,1,1,0,0.0,49139.39,2456.97,0.05,49139.39,49139.39,,,8.0,0.4,0.0,2026-04-15 00:00:00.000000000,2026-04-15 00:00:00.000000000,too_few
1045,TRVL,7,7,7,0,0.0,3417.03,170.85,0.05,3226.43,3525.11,77.0,7.4,3.0,1.5,15.3,2025-01-16 00:00:00.000000000,2026-04-27 20:57:22.276237643,steady
1046,FUEL,10,18,17,1,0.05555555555555555,1359.62,67.98,0.05,1262.21,1502.14,28.5,3.0,2.0,1.5,16.5,2025-01-22 00:00:00.000000000,2026-06-08 05:39:08.746847636,steady
1046,INT,2,20,20,0,0.0,796.7,419.66,0.5267,269.95,1343.23,30.0,10.4,3.5,3.7,17.4,2025-01-07 00:00:00.000000000,2026-06-20 19:40:34.759045102,inconsistent
1046,MEAL,3,1,1,0,0.0,391.55,19.58,0.05,391.55,391.55,,,7.0,0.4,0.0,2025-08-07 00:00:00.000000000,2025-08-07 00:00:00.000000000,too_few
1046,TRVL,7,9,9,0,0.0,8241.71,2243.57,0.2722,5837.0,12040.55,62.0,17.8,7.0,1.5,16.4,2025-02-05 00:00:00.000000000,2026-06-19 04:47:58.744170338,moderate
1047,FUEL,10,16,16,0,0.0,2318.19,711.51,0.3069,460.08,4147.38,34.0,10.4,11.5,2.2,16.5,2025-01-29 00:00:00.000000000,2026-06-15 22:45:16.620690087,inconsistent
1047,LEARN,13,2,2,0,0.0,24638.71,3827.51,0.1553,22057.09,27220.33,239.0,12.0,3.0,1.5,7.9,2025-07-24 00:00:00.000000000,2026-03-20 07:54:03.573303140,too_few
1047,MEAL,5,5,4,0,0.0,7651.01,2231.85,0.2917,5241.49,13066.03,103.0,28.2,13.0,1.5,13.5,2025-03-10 00:00:00.000000000,2026-04-26 22:09:13.155093742,moderate
1048,MED,14,6,6,0,0.0,1101.44,298.63,0.2711,847.38,1405.16,89.0,4.4,5.0,1.5,14.9,2025-04-02 00:00:00.000000000,2026-06-29 07:41:55.674741495,moderate
1048,TRVL,8,5,4,1,0.2,15158.93,1309.32,0.0864,6514.2,16559.26,159.0,149.7,3.0,2.2,16.0,2025-01-20 00:00:00.000000000,2026-05-22 03:14:51.668658920,steady
1049,INT,2,2,2,0,0.0,961.47,203.89,0.2121,823.95,1098.99,296.0,14.8,5.5,0.7,9.7,2025-02-03 00:00:00.000000000,2025-11-26 00:00:00.000000000,too_few
1049,LEARN,12,2,2,0,0.0,8155.2,3876.46,0.4753,5540.57,10769.84,98.0,4.9,10.0,1.5,3.2,2025-03-08 00:00:00.000000000,2025-06-14 00:00:00.000000000,too_few
1049,MEAL,5,6,6,0,0.0,4944.59,247.23,0.05,4774.26,5077.21,91.0,11.9,0.0,0.0,15.0,2025-02-27 00:00:00.000000000,2026-05-29 19:51:37.503163525,steady
